time,11-Resp1,11-Resp2,11-Resp3,11-Resp4,11-Resp5,11-Resp6,11-Resp7,11-Resp8,11-Resp9,11-Resp10,11-Resp11,11-Resp12,11-Resp13,11-Resp14,11-Resp15,11-Resp16,11-Resp17,11-Resp18,11-Resp19,11-Resp20,11-Resp21,11-Resp22,11-Resp23,11-Resp25,11-Resp26,11-Resp27,11-Resp28,11-Resp29,11-Resp30
86,54,100,50,52,50,48,52,48,45,50,52,50,54,58,44,50,50,56,57,56,48,47,51,52,56,48,51,50,50
87,54,100,50,52,50,48,52,48,47,50,52,50,54,58,44,50,50,56,57,58,-1,47,51,50,57,49,51,50,50
88,54,100,50,52,16,48,52,48,65,50,52,50,54,58,46,50,50,56,57,59,-1,47,51,50,59,49,51,50,50
89,54,100,50,52,50,48,52,48,69,50,52,50,54,58,50,50,50,56,57,61,-1,47,51,50,60,49,51,50,50
90,54,100,50,52,50,48,52,48,69,50,52,50,54,58,50,50,50,55,57,61,-1,47,51,50,61,49,51,50,50
91,54,100,50,52,50,48,52,48,87,50,52,50,54,58,50,50,50,55,57,63,-1,47,51,50,61,49,51,50,50
92,54,100,50,52,50,48,52,48,90,50,52,50,54,58,50,50,50,55,57,65,48,47,51,50,60,49,51,50,50
93,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,57,50,55,57,66,48,47,51,50,61,49,51,50,50
94,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,57,69,48,47,51,50,60,49,51,50,50
95,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,57,67,48,47,51,50,62,49,51,50,50
96,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,57,67,48,47,51,50,63,49,51,50,50
97,54,100,50,52,50,-1,52,48,89,50,52,50,54,58,50,63,50,55,59,71,48,47,51,50,65,49,51,50,50
98,54,100,50,52,50,-1,52,48,89,50,52,50,54,58,50,63,50,55,65,76,48,47,51,50,65,49,51,50,50
99,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,69,76,48,47,51,50,66,49,51,50,50
100,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,69,76,48,47,51,50,67,49,51,50,50
101,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,69,78,48,47,51,50,67,49,51,50,50
102,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,69,78,48,47,51,50,65,49,51,50,50
103,54,100,50,52,50,48,52,48,89,50,52,50,54,58,50,63,50,55,69,79,48,47,51,50,65,49,51,50,50
104,54,100,50,52,50,65,52,48,89,50,52,50,54,58,50,63,50,55,69,79,48,47,51,50,64,49,51,50,50
105,54,100,50,52,50,65,52,48,89,50,52,50,54,58,50,63,50,55,69,79,48,47,51,50,63,49,51,50,50
106,54,100,50,52,50,54,52,48,84,50,52,50,54,58,50,63,50,55,69,79,48,47,51,50,63,49,51,50,50
107,54,100,50,52,50,54,52,48,78,50,57,50,54,58,50,63,50,60,69,79,48,47,51,50,61,49,51,50,50
108,54,100,50,52,50,54,52,48,74,50,62,50,54,58,50,63,50,60,69,79,-1,47,51,50,59,49,51,51,50
109,54,100,50,52,50,54,52,57,72,50,62,50,54,58,50,63,50,60,69,79,-1,47,51,51,59,49,51,63,50
110,54,100,50,50,50,60,52,55,70,50,62,50,54,58,50,63,50,60,69,79,-1,47,51,54,61,49,51,76,50
111,54,100,50,73,50,60,52,55,90,50,62,50,54,58,50,65,50,60,69,79,-1,47,51,50,64,49,51,78,50
112,54,100,50,73,50,61,52,66,97,50,62,50,54,58,50,67,50,60,69,79,0,47,51,50,64,49,51,78,50
113,54,100,50,73,50,62,52,66,100,50,62,50,54,58,50,67,50,60,69,79,0,47,51,50,62,49,51,78,50
114,54,100,50,73,50,63,52,66,100,50,62,50,55,58,50,67,50,60,69,79,0,47,51,50,63,49,51,78,50
115,54,100,50,73,50,63,52,66,100,50,62,50,55,58,50,67,50,60,69,79,0,47,51,50,63,49,51,78,50
116,54,100,50,73,50,63,52,66,100,50,62,50,55,58,50,67,50,60,69,79,0,47,51,58,63,49,51,77,50
117,54,100,50,73,50,63,52,66,100,50,62,50,55,58,50,67,50,60,69,79,49,47,51,64,63,49,51,76,59
118,54,100,50,74,50,63,52,66,100,50,62,50,56,58,50,67,50,60,69,79,49,47,51,65,64,49,51,76,64
119,54,100,50,74,50,63,52,66,100,50,62,50,56,58,50,67,50,60,69,79,49,47,51,65,63,49,52,76,64
120,54,100,50,74,50,63,52,66,100,50,62,50,56,58,50,67,50,60,69,79,49,47,51,65,62,49,52,76,64
121,54,100,50,74,50,-1,52,66,100,50,62,50,56,58,50,77,50,60,69,79,49,47,51,65,61,49,52,76,64
122,54,100,50,73,50,-1,52,66,100,50,62,50,56,58,50,77,50,60,69,79,49,47,51,65,60,49,52,76,64
123,54,100,50,73,50,-1,52,66,100,50,62,50,56,58,50,77,50,60,69,79,49,47,51,65,61,49,52,76,64
124,54,100,50,73,50,-1,52,66,100,50,62,50,56,58,50,77,50,60,69,82,-1,47,51,66,63,49,52,76,64
125,54,100,50,73,50,-1,52,66,100,50,62,50,56,58,50,77,50,60,69,82,-1,47,51,65,63,49,52,76,64
126,54,100,50,73,50,67,52,66,100,50,62,50,60,58,50,77,50,60,69,82,54,47,51,45,65,49,52,76,64
127,54,100,50,73,50,67,52,66,100,50,62,50,63,58,50,77,50,60,69,82,54,47,51,62,65,50,52,76,64
128,54,100,50,73,50,67,52,66,100,59,62,50,65,58,50,77,50,60,69,82,54,47,51,63,65,50,52,76,64
129,54,100,50,73,50,67,52,66,100,71,62,50,66,58,50,77,50,60,69,82,54,47,51,63,66,50,52,76,64
130,54,100,50,73,50,67,52,66,100,86,62,50,66,58,50,77,50,60,69,82,54,47,51,63,66,50,52,76,64
131,54,100,50,73,50,67,55,66,100,86,62,50,66,58,50,77,50,60,69,82,54,47,51,62,65,50,52,76,64
132,54,100,50,73,50,67,58,66,100,86,62,50,66,58,54,77,50,60,69,82,54,47,51,62,65,50,52,76,64
133,54,100,50,73,50,67,61,66,100,86,62,50,66,58,57,77,50,60,69,82,-1,47,51,62,65,50,52,76,64
134,54,100,50,73,50,-1,62,66,100,86,62,50,66,58,66,77,50,60,69,82,-1,47,51,53,65,50,52,76,64
135,54,100,66,73,50,-1,63,66,100,86,62,50,66,58,70,77,50,60,69,84,48,47,51,51,65,50,52,76,64
136,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,71,77,50,60,72,86,48,47,51,50,66,50,52,76,64
137,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,71,77,50,60,72,86,48,47,51,50,66,50,52,76,64
138,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,70,77,50,60,72,86,48,47,51,50,66,50,52,77,64
139,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,70,77,50,60,72,88,48,47,51,50,66,50,52,76,64
140,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,70,77,50,60,72,88,48,47,51,50,68,50,52,76,64
141,54,100,66,73,50,-1,62,66,100,100,62,50,66,58,70,77,50,63,72,88,48,47,51,50,67,50,52,76,64
142,54,100,66,73,50,15,62,66,100,100,62,50,66,58,70,77,50,63,72,88,-1,47,51,50,67,50,52,80,64
143,54,100,66,73,50,15,62,66,100,100,62,50,66,58,70,77,50,65,72,88,-1,47,51,51,67,50,52,80,64
144,54,100,75,73,50,63,62,66,100,100,62,50,66,58,70,77,50,65,72,88,-1,47,51,51,66,50,52,82,64
145,54,100,80,73,50,63,62,66,100,100,62,50,66,58,70,77,50,65,72,88,-1,47,51,51,66,50,52,80,64
146,54,100,80,74,50,61,62,66,100,100,62,50,69,58,70,77,50,65,72,88,-1,47,51,58,67,50,52,73,64
147,54,100,80,73,50,61,62,66,100,100,62,50,72,58,73,77,50,65,74,88,-1,47,51,59,67,50,52,72,64
148,54,100,80,73,50,61,62,69,100,100,62,50,72,58,79,77,50,65,75,88,-1,47,51,63,67,50,52,73,64
149,54,100,80,73,50,61,62,71,100,100,62,50,73,58,80,77,50,65,75,88,-1,47,51,63,67,50,52,73,64
150,54,100,80,73,50,61,62,71,100,100,62,50,74,58,80,77,50,65,75,88,-1,47,51,71,67,50,52,73,64
151,54,100,80,74,50,61,62,71,100,100,62,50,76,58,80,77,50,65,75,88,-1,47,51,71,67,50,52,72,64
152,54,100,80,73,50,61,62,71,97,100,62,50,76,58,80,77,50,65,75,90,-1,47,51,71,67,50,52,72,64
153,54,100,80,73,50,61,62,71,98,100,62,50,77,58,80,77,50,65,75,90,-1,47,51,83,68,50,52,72,64
154,54,100,80,73,50,61,62,71,100,100,62,50,78,58,80,77,50,65,75,90,-1,47,51,83,68,50,52,72,64
155,54,100,80,73,50,61,62,71,100,100,62,50,79,58,80,77,50,65,75,89,-1,47,51,85,68,50,52,72,64
156,54,100,80,73,50,61,62,71,100,100,62,50,80,58,80,77,50,65,74,89,0,47,51,85,69,50,52,72,64
157,54,100,80,73,50,61,62,71,100,100,62,50,80,58,80,77,50,65,74,89,0,47,51,84,69,50,52,72,64
158,54,100,80,73,55,61,62,71,100,100,62,50,80,58,80,77,50,65,74,89,0,47,51,84,69,50,52,72,64
159,54,100,80,73,61,69,62,71,100,100,62,50,80,58,80,77,50,65,74,89,39,47,51,84,69,50,52,72,64
160,54,100,80,73,61,69,62,71,100,100,64,50,80,58,80,77,50,65,74,89,39,47,51,84,69,50,52,72,64
161,54,100,80,73,61,69,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,69,50,52,72,64
162,54,100,80,73,61,69,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,69,50,52,72,64
163,54,100,80,73,61,69,62,71,100,100,64,26,80,58,80,77,50,65,74,89,48,47,51,84,69,50,52,72,64
164,54,100,80,73,61,69,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,69,50,52,72,64
165,54,100,80,73,61,5,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,69,50,52,72,64
166,54,100,80,73,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,68,50,52,74,64
167,54,100,80,73,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,51,84,67,50,52,73,64
168,54,100,94,73,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,52,84,67,50,52,69,64
169,54,100,94,74,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,52,84,67,50,52,69,64
170,54,100,94,73,61,70,62,71,100,100,64,50,81,58,80,77,50,65,74,89,48,47,52,84,67,50,52,68,64
171,54,100,94,73,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,89,48,47,49,84,67,50,52,72,64
172,54,100,94,73,61,70,62,71,100,100,64,50,80,58,80,77,50,65,74,95,48,47,52,84,70,50,52,73,64
173,54,100,94,73,61,72,62,71,100,100,64,50,80,58,80,77,50,65,74,96,48,47,52,82,68,50,52,73,64
174,54,100,94,73,61,72,62,71,100,100,64,50,80,58,80,77,50,68,74,96,48,47,52,79,68,50,52,73,64
175,54,100,94,73,61,72,62,71,100,100,64,50,80,58,80,77,50,68,74,96,48,47,52,77,68,50,52,73,64
176,54,100,94,73,61,72,62,71,100,100,64,50,80,58,80,77,50,68,74,96,48,-1,52,72,68,50,52,73,64
177,54,100,94,74,61,74,62,71,100,100,64,50,80,58,80,77,50,68,74,96,48,-1,52,74,68,50,52,73,64
178,54,100,94,73,61,74,62,71,100,100,64,50,80,58,80,77,50,68,74,96,9,-1,52,75,69,50,52,73,66
179,54,100,94,73,61,74,62,71,100,100,64,50,80,58,80,77,50,68,74,96,9,-1,52,75,69,50,52,72,69
180,54,100,94,73,61,74,62,71,100,100,64,50,80,58,80,77,50,68,74,96,9,47,52,75,68,50,52,72,69
181,54,100,94,73,61,74,62,71,100,100,64,50,80,58,80,77,50,68,74,96,9,47,52,75,69,50,52,72,65
182,54,100,94,74,61,75,62,71,100,100,64,50,80,58,80,77,50,68,74,96,9,47,52,76,68,50,52,72,65
183,54,100,94,73,61,75,62,71,100,100,64,50,80,10,80,77,50,68,74,96,9,47,52,78,68,50,52,72,65
184,54,100,94,73,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,9,47,52,78,67,50,52,72,65
185,54,100,94,73,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,-1,47,52,78,66,50,52,72,65
186,54,100,100,74,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,-1,47,52,78,66,50,52,72,65
187,54,100,100,73,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,-1,15,52,78,66,50,52,72,65
188,54,100,100,73,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,-1,15,52,78,65,50,52,72,65
189,54,100,100,73,61,75,62,71,100,100,64,50,80,58,80,77,50,68,71,96,-1,47,52,78,66,50,52,72,65
190,54,100,100,73,61,75,62,71,100,100,64,50,80,58,80,78,50,68,71,96,-1,47,52,78,67,50,52,72,65
191,54,100,100,73,61,76,62,71,100,100,64,50,80,58,80,80,50,68,71,96,-1,47,52,78,68,50,52,72,65
192,54,100,100,48,61,76,62,71,100,100,64,50,80,58,80,80,50,68,71,96,-1,47,52,78,68,50,52,72,65
193,54,100,100,46,61,76,62,71,100,100,64,50,80,58,80,80,50,68,71,96,-1,47,52,78,67,50,52,72,65
194,54,100,100,46,61,76,52,71,100,100,64,50,80,58,80,80,50,68,71,96,-1,47,52,78,67,50,52,72,65
195,54,100,100,46,61,76,45,71,89,100,64,50,80,58,80,80,50,68,71,96,-1,47,52,78,67,50,52,72,65
196,54,100,100,46,61,76,50,71,88,100,64,50,80,58,80,80,50,68,71,96,48,47,52,78,67,50,52,72,65
197,54,100,100,46,61,76,50,71,88,100,64,50,80,58,80,80,50,68,71,96,48,47,52,78,67,50,52,72,65
198,54,100,100,46,61,76,50,71,88,100,64,50,80,58,80,80,50,68,71,96,99,47,52,82,66,50,52,76,65
199,54,100,100,46,61,80,50,71,88,100,64,50,83,58,80,80,50,68,71,98,48,47,52,82,67,50,55,77,65
200,54,100,100,46,61,80,78,75,88,100,64,50,83,58,80,80,50,68,71,100,48,47,52,82,67,50,63,77,65
201,54,100,100,46,61,80,81,75,87,100,64,50,83,58,80,80,50,68,71,100,48,47,52,86,67,50,58,77,65
202,54,100,100,62,61,80,81,75,85,100,64,50,83,58,80,80,51,73,71,100,48,47,52,93,67,50,58,77,65
203,54,100,100,62,61,88,81,75,84,100,64,50,83,58,80,80,50,74,71,100,48,47,52,92,67,50,58,77,65
204,54,100,100,62,61,88,81,75,84,100,64,50,83,58,80,80,50,74,71,100,48,47,52,92,67,50,100,77,65
205,54,100,100,62,61,92,81,75,84,100,64,50,83,58,80,80,50,74,71,100,48,3,52,92,67,50,100,77,65
206,54,100,100,48,61,94,81,75,84,100,64,50,83,58,80,80,50,74,74,100,48,47,52,92,67,50,100,77,65
207,54,100,100,48,61,94,81,75,84,100,64,50,83,58,80,80,50,74,76,100,48,47,52,92,67,50,100,77,65
208,54,100,100,48,61,94,81,75,84,100,64,50,83,58,80,80,50,74,76,100,48,47,46,92,68,50,100,77,65
209,54,100,100,48,61,94,81,75,84,100,64,50,83,58,80,80,50,74,80,95,0,47,46,92,68,50,100,77,65
210,54,100,100,48,61,95,81,75,84,100,64,50,83,58,82,80,50,74,80,95,48,47,46,92,69,50,100,77,65
211,6,100,100,48,61,95,81,75,84,100,64,50,83,58,89,80,50,99,80,95,48,47,46,93,69,50,100,77,65
212,54,100,100,48,61,95,81,75,79,100,64,50,83,58,90,80,50,92,80,91,48,47,46,89,69,50,100,77,65
213,6,100,100,48,61,95,100,75,79,87,64,50,83,58,90,80,50,66,80,91,48,47,45,89,69,50,100,77,65
214,54,100,100,48,61,95,100,75,79,87,64,50,83,58,90,80,50,73,80,91,48,47,45,90,69,50,100,77,65
215,54,100,100,48,61,95,100,75,79,89,64,50,83,58,90,80,50,73,80,91,48,47,45,90,69,50,100,77,65
216,54,100,100,48,61,95,100,75,79,89,64,50,83,58,90,80,50,73,80,91,48,47,45,90,69,50,100,77,65
217,54,100,100,48,61,95,100,75,79,68,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,69,50,100,77,66
218,54,100,100,48,61,95,100,75,79,85,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,70,50,100,77,65
219,54,100,100,48,61,95,100,75,79,85,64,2,83,58,90,80,50,73,80,91,-1,47,45,90,70,50,100,77,67
220,54,100,100,48,61,95,100,75,79,85,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,70,50,100,76,68
221,54,100,100,48,61,95,92,75,79,85,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,70,50,100,75,70
222,54,100,100,48,61,95,95,75,79,85,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,70,50,100,75,70
223,54,100,100,48,61,95,100,75,79,85,64,50,83,58,90,80,50,73,80,91,-1,47,45,90,71,50,100,75,70
