time,8-Resp1,8-Resp2,8-Resp3,8-Resp4,8-Resp5,8-Resp6,8-Resp7,8-Resp8,8-Resp9,8-Resp10,8-Resp11,8-Resp12,8-Resp13,8-Resp14,8-Resp15,8-Resp16,8-Resp17,8-Resp18,8-Resp19,8-Resp20,8-Resp21,8-Resp22,8-Resp23,8-Resp25,8-Resp26,8-Resp27,8-Resp28,8-Resp29,8-Resp30
50,62,49,79,95,50,100,64,71,-1,76,82,70,72,61,56,57,61,87,61,65,80,80,50,80,32,65,75,48,48
51,62,49,79,95,50,100,64,71,80,76,82,70,72,61,56,57,61,87,61,65,80,84,50,80,32,65,75,48,48
52,62,49,79,95,50,100,64,71,80,76,82,70,72,61,56,57,61,87,61,65,80,84,50,80,32,65,75,48,48
53,62,49,79,95,50,100,64,71,80,76,82,70,72,61,56,57,61,87,61,65,80,84,50,80,30,65,75,49,48
54,62,49,79,95,50,100,64,71,80,76,82,70,72,61,56,57,61,87,61,65,80,84,50,80,29,65,75,48,48
55,62,49,79,96,50,100,64,71,80,76,82,70,72,61,56,57,61,87,61,65,80,84,50,80,29,65,75,48,48
56,62,49,79,95,50,100,64,71,80,76,82,70,72,61,57,57,61,87,61,65,80,84,50,80,29,65,75,48,48
57,62,49,79,86,50,100,64,71,80,76,82,70,72,61,57,57,61,87,61,65,80,84,50,80,29,65,75,48,48
58,62,49,79,84,50,100,64,71,80,76,82,70,72,61,57,57,61,87,61,65,80,84,50,80,29,65,75,48,48
59,62,49,79,84,50,100,64,71,80,76,82,70,72,61,57,57,61,87,61,65,80,84,50,80,29,65,75,48,48
60,62,49,79,84,50,100,64,76,80,76,82,70,72,61,57,57,61,87,61,65,80,84,50,82,29,65,75,48,48
61,62,49,79,84,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,28,62,75,48,48
62,62,49,79,86,50,100,64,77,-1,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,26,61,75,48,48
63,62,49,79,87,50,100,64,77,-1,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,25,61,75,48,48
64,62,49,79,87,50,100,64,77,-1,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,25,61,75,49,48
65,62,49,79,88,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,24,61,75,48,48
66,62,49,79,90,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,24,61,75,48,48
67,62,49,79,90,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,24,61,75,49,48
68,62,49,79,91,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,24,61,75,48,48
69,62,49,79,92,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,23,61,75,48,48
70,62,49,79,94,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,23,61,75,49,48
71,62,49,79,96,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,23,59,75,48,48
72,62,49,79,96,50,100,64,77,80,76,82,70,72,61,57,57,61,87,61,65,80,85,50,84,23,56,76,48,48
73,62,49,79,96,50,100,64,77,80,76,82,70,72,63,58,57,61,87,61,65,80,85,50,84,23,56,75,48,48
74,62,49,79,96,50,100,64,77,80,76,82,70,72,63,58,57,61,86,61,65,80,85,50,84,23,57,75,49,48
75,63,49,79,93,50,100,64,77,80,76,100,70,72,63,59,57,61,86,61,65,80,85,50,87,23,63,75,48,48
76,63,49,79,92,50,100,64,77,80,76,100,70,72,63,62,57,61,86,61,65,80,85,50,87,23,66,75,49,48
77,66,49,79,92,50,100,64,77,80,76,100,70,72,63,64,57,61,86,61,65,80,85,50,87,23,66,75,75,48
78,65,49,79,92,50,100,64,77,80,76,100,70,72,63,68,57,61,86,67,65,80,85,50,87,23,65,75,91,48
79,65,49,79,92,50,100,66,77,80,76,100,73,72,63,68,57,61,86,71,65,80,85,50,87,23,65,75,91,48
80,65,49,79,92,50,100,69,77,80,76,100,75,75,63,67,57,61,86,70,65,80,85,50,87,22,65,75,91,48
81,65,49,79,92,50,100,69,77,80,76,100,75,83,63,67,57,61,86,70,65,80,86,50,87,21,65,75,91,48
82,66,49,79,92,50,100,69,77,80,76,100,75,84,63,75,57,61,86,70,65,80,86,50,87,21,65,75,91,48
83,69,49,79,92,50,100,69,77,80,76,100,75,84,63,67,57,61,86,70,65,80,86,50,87,21,65,75,91,48
84,69,49,67,93,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,86,50,87,21,65,75,91,48
85,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,86,50,87,21,65,75,91,48
86,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,86,50,87,22,65,75,91,48
87,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,86,50,87,22,67,75,91,48
88,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,86,50,87,22,69,75,91,48
89,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,87,50,87,22,70,75,91,48
90,67,49,67,95,50,100,69,77,80,76,100,75,84,63,70,57,61,86,70,65,80,87,50,87,22,70,75,91,48
91,68,49,35,95,50,100,69,77,81,76,100,75,84,63,69,57,61,86,70,65,80,87,50,87,22,70,75,91,48
92,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,75,91,48
93,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,75,91,48
94,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,75,91,48
95,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,76,91,48
96,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,76,91,48
97,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,76,91,48
98,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,76,91,48
99,71,49,31,95,50,100,69,77,80,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,70,76,91,48
100,71,49,31,95,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,72,76,91,48
101,71,49,31,83,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,74,76,91,48
102,71,49,31,84,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,87,22,75,76,91,48
103,71,49,31,84,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,87,22,75,76,91,48
104,71,49,31,85,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,87,22,68,76,91,48
105,71,49,31,85,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,88,22,70,76,91,48
106,71,49,31,85,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,88,22,70,76,91,48
107,71,49,31,85,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,88,22,70,76,91,48
108,71,49,31,86,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,88,22,70,76,91,48
109,71,49,31,86,50,100,69,77,64,76,100,75,84,63,69,64,61,86,70,65,80,87,50,88,22,70,76,91,48
110,71,49,31,86,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,87,50,89,22,70,76,91,48
111,71,49,31,86,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,89,22,70,76,91,48
112,71,49,31,86,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,89,22,70,76,91,48
113,71,49,31,90,50,100,69,77,81,76,100,75,84,63,69,64,61,86,70,65,80,86,50,89,22,70,76,91,48
114,71,49,31,97,50,100,69,77,81,95,100,75,84,48,69,64,61,86,70,65,80,85,50,89,22,70,76,91,48
115,71,49,31,97,50,100,69,77,81,95,100,75,84,48,69,64,61,86,70,7,80,85,50,89,23,70,76,91,48
116,71,49,31,99,50,100,69,77,81,95,100,75,84,63,69,64,61,86,70,65,80,85,50,89,22,70,76,91,48
117,71,49,31,99,50,100,69,78,81,95,100,75,84,63,69,64,61,86,70,65,80,85,50,89,22,70,76,91,48
118,71,49,31,99,50,100,69,78,81,95,100,75,84,63,69,64,61,86,70,65,80,85,50,89,22,70,76,91,48
119,71,49,31,99,50,100,69,78,81,95,100,75,84,63,72,64,61,86,70,65,80,85,50,89,22,70,76,91,66
120,72,49,31,99,50,100,69,77,81,95,100,75,84,63,72,64,61,86,70,65,80,85,50,89,22,70,76,91,88
121,72,49,31,99,50,100,69,77,81,95,100,75,84,63,72,64,61,86,70,65,80,85,50,89,22,70,76,91,88
122,72,49,31,99,50,100,69,77,81,95,100,75,84,63,72,64,61,86,70,0,80,85,50,90,22,70,76,91,88
123,72,49,31,99,50,100,69,77,81,95,100,75,84,63,72,64,61,86,70,0,80,85,50,90,22,70,76,91,88
124,72,49,31,99,50,100,69,77,81,95,100,75,84,66,72,64,61,86,70,65,80,85,50,90,22,70,76,91,88
125,72,49,31,99,50,100,69,77,81,95,100,75,84,68,72,64,61,86,70,65,80,85,50,90,22,70,76,91,90
126,72,49,31,99,50,100,69,77,81,95,100,75,84,69,72,64,61,86,70,65,84,85,50,90,24,70,76,91,93
127,72,49,31,99,50,100,69,77,81,95,100,75,84,69,72,64,61,86,70,65,86,85,50,90,23,70,76,91,94
128,72,49,31,99,50,100,69,77,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,24,71,76,91,95
129,72,49,31,99,50,100,69,77,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,24,73,76,91,95
130,72,49,15,99,50,100,69,77,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,24,73,76,91,95
131,72,49,31,99,50,100,69,79,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,22,73,76,91,95
132,72,49,31,99,50,100,69,82,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,21,73,76,91,95
133,72,49,31,84,50,100,69,82,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,21,73,76,91,95
134,72,49,31,84,50,100,69,82,81,95,100,75,84,71,72,64,61,86,70,65,86,85,50,90,21,76,76,91,95
135,72,49,31,84,50,100,69,82,81,95,100,75,84,70,72,64,61,86,70,65,86,85,50,90,21,75,76,91,95
136,72,49,31,86,50,100,69,82,81,95,100,75,84,70,72,64,63,86,70,65,86,85,50,90,21,75,76,91,95
137,72,49,31,90,50,100,69,82,81,95,100,75,84,70,72,64,74,98,70,17,86,85,50,90,21,75,76,91,95
138,72,49,31,91,50,100,69,82,81,95,100,80,84,70,72,64,74,100,70,65,86,85,50,90,21,75,76,91,95
139,72,92,31,99,50,100,69,82,81,95,100,82,84,73,72,64,74,96,70,65,86,85,50,90,21,75,76,91,95
140,72,93,31,100,50,100,69,82,81,95,100,87,84,74,72,64,74,97,70,65,86,85,50,90,21,75,76,91,95
141,73,93,31,100,50,100,69,82,81,95,100,88,84,76,72,64,74,97,70,65,86,85,50,90,21,74,76,91,95
142,73,93,31,100,50,100,69,82,81,95,100,89,84,76,72,64,74,97,70,65,86,85,50,90,21,74,76,91,95
143,73,93,64,100,50,100,69,82,81,95,100,89,84,75,72,64,74,97,70,65,86,85,50,90,21,73,76,91,95
144,73,93,31,94,50,100,69,82,81,95,100,89,84,76,72,64,74,98,70,65,86,85,50,90,21,71,76,91,95
145,73,93,31,93,50,100,69,82,81,95,100,89,84,70,72,64,74,96,70,65,86,85,49,90,20,71,76,91,95
146,73,93,31,80,50,100,69,82,81,95,100,89,84,71,72,64,74,95,70,65,86,85,50,90,20,70,76,91,95
147,73,96,31,79,50,100,69,82,81,95,100,89,84,71,72,64,74,91,70,65,86,85,77,90,20,70,76,91,95
148,73,96,31,79,50,100,69,82,81,95,100,89,84,71,72,64,74,72,70,65,86,85,72,90,20,70,76,91,95
149,73,96,31,79,50,100,71,82,81,95,100,89,84,71,72,64,74,54,70,65,86,85,54,90,20,70,76,91,95
150,73,96,31,79,50,100,71,82,81,95,100,89,84,71,72,64,74,53,70,65,83,78,53,90,24,70,76,91,95
151,73,96,31,79,50,100,71,82,81,95,100,90,84,71,72,64,74,52,70,65,83,78,53,90,25,70,76,91,95
152,73,96,31,79,50,100,71,83,81,95,100,90,84,71,72,64,73,52,70,65,83,78,53,90,25,70,76,91,95
153,73,96,31,79,50,96,71,83,82,95,100,90,84,71,72,64,73,53,70,65,83,78,53,90,25,70,76,91,95
154,73,96,31,79,50,85,71,83,82,95,100,90,84,71,72,64,74,52,70,65,83,78,53,90,25,70,78,91,95
155,73,96,31,79,50,82,71,83,82,95,100,90,84,71,72,64,74,52,70,65,83,78,53,90,25,70,78,91,95
156,73,49,31,79,50,81,71,83,81,95,100,90,84,71,72,64,74,52,70,65,83,78,53,87,25,70,79,91,95
157,73,49,31,79,50,79,71,83,81,95,100,90,84,71,72,64,74,52,70,65,83,78,53,50,25,70,80,91,95
158,73,49,31,79,50,75,71,83,81,95,100,90,84,71,72,64,74,52,70,65,83,78,53,44,25,70,78,91,95
159,73,49,31,79,50,75,71,83,81,95,100,90,84,71,63,64,74,52,70,65,83,78,53,44,25,70,78,91,95
160,73,49,31,87,50,75,71,83,81,95,100,90,84,71,54,64,74,52,70,65,83,78,53,44,25,70,78,91,95
161,73,49,31,87,50,75,71,83,81,95,100,90,84,71,53,64,73,53,70,65,83,78,53,44,25,70,78,91,95
162,73,49,31,87,50,75,71,83,81,95,100,90,84,67,53,64,74,75,70,65,83,78,53,44,25,70,78,91,95
163,73,49,31,87,50,75,71,83,80,95,100,90,84,67,53,64,74,84,70,65,83,78,53,44,25,71,78,91,95
164,73,49,31,87,50,75,71,83,80,95,100,94,84,67,54,64,74,86,70,65,83,79,53,44,25,71,78,91,95
165,73,49,31,87,50,81,71,83,80,95,100,97,84,67,56,64,73,86,70,65,83,82,53,46,25,71,78,91,95
166,73,54,31,87,50,86,71,83,78,95,100,97,84,67,56,64,73,86,70,65,83,82,53,62,25,71,78,91,95
167,73,74,46,87,50,86,71,83,77,95,100,100,84,67,56,64,73,86,70,65,83,82,53,73,25,71,78,91,95
168,73,80,56,87,50,86,71,83,77,95,100,100,84,67,56,64,73,86,70,65,83,82,53,79,25,71,78,91,95
169,74,80,59,87,50,86,71,83,77,95,100,100,84,67,57,64,74,86,70,65,83,82,53,80,25,71,78,91,95
170,74,80,61,87,50,86,71,83,77,95,100,100,84,67,57,64,73,86,70,65,83,82,53,80,25,71,78,87,95
171,74,80,64,91,50,86,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,83,25,72,78,89,95
172,74,80,64,91,50,88,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,84,25,72,78,90,95
173,74,80,70,91,50,88,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,84,25,72,78,90,95
174,74,80,70,91,50,88,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,84,25,72,78,90,100
175,74,80,75,91,50,88,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,85,25,72,78,90,100
176,74,80,76,91,50,88,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,85,26,72,78,90,97
177,74,80,76,91,50,88,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,70,78,90,100
178,74,80,76,91,50,88,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,65,78,90,100
179,74,80,76,91,50,88,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,65,78,90,100
180,74,80,76,91,50,88,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,65,78,90,100
181,74,80,76,91,50,88,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,65,78,90,100
182,74,80,76,92,50,93,71,83,73,95,100,100,84,67,57,64,74,86,73,65,83,82,53,86,27,65,100,90,100
183,74,80,76,92,50,93,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,29,64,100,90,100
184,74,80,76,93,50,93,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,29,64,100,90,100
185,74,80,76,93,50,93,71,83,73,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,29,64,100,90,100
186,74,80,76,93,50,93,71,83,77,95,100,100,84,67,57,64,73,86,73,65,83,82,53,86,26,64,100,90,100
187,74,80,76,89,50,93,71,83,78,83,100,100,84,67,57,64,73,86,73,65,83,82,53,86,37,63,100,90,100
188,74,80,76,88,50,93,71,83,78,78,100,100,84,67,57,64,73,81,73,65,83,82,53,86,39,63,100,90,100
189,74,80,76,88,50,93,71,83,78,78,100,100,84,67,57,64,73,77,73,65,83,82,53,86,39,63,100,90,100
190,74,80,76,88,50,93,71,83,86,78,100,100,84,67,57,64,73,76,73,65,83,82,53,86,39,63,100,90,100
191,74,80,76,88,50,93,71,83,94,78,100,100,84,67,57,64,73,74,73,65,83,82,53,86,39,63,100,90,100
192,74,80,76,88,50,93,71,83,94,78,100,100,84,67,57,64,73,74,73,65,83,82,53,86,39,63,100,90,100
193,74,80,76,88,50,93,71,83,94,78,100,100,84,67,57,64,73,74,73,65,83,82,53,86,39,64,100,90,100
194,74,80,76,88,50,93,71,83,94,78,100,100,84,67,67,64,73,74,73,65,83,82,53,86,39,64,100,90,100
195,74,80,76,88,50,93,71,83,94,78,100,100,84,67,69,64,73,74,73,65,83,82,53,86,39,64,100,90,100
196,74,80,4,89,50,93,71,83,94,78,100,100,84,67,69,64,73,74,73,65,83,82,53,86,39,64,100,90,100
197,74,80,76,88,50,93,71,83,94,78,100,100,84,67,69,64,73,74,73,65,83,82,53,86,39,64,100,90,100
198,74,99,76,92,50,93,70,83,94,78,100,100,84,67,69,64,73,74,73,65,83,82,53,86,39,65,100,90,100
199,74,99,76,93,50,93,69,83,94,78,100,100,84,67,69,64,73,74,73,65,83,82,53,86,39,65,100,90,100
200,74,99,76,93,50,93,69,83,94,78,100,100,84,67,69,64,73,68,73,65,83,82,53,86,39,65,100,90,100
201,74,99,76,93,50,93,69,83,94,78,100,100,84,67,69,64,73,61,73,65,83,82,53,86,39,65,100,90,100
202,74,99,76,93,50,93,69,83,94,78,100,100,84,67,69,64,74,61,73,65,83,82,53,86,39,65,100,90,100
203,74,99,76,93,50,93,69,83,94,78,100,100,84,62,69,64,73,61,73,65,83,82,53,86,40,65,100,90,100
204,74,99,76,93,50,93,69,83,94,78,100,100,84,61,72,64,73,61,73,65,83,82,53,86,39,65,100,90,100
205,74,99,76,93,50,93,72,83,94,78,100,100,84,63,72,64,73,61,73,65,83,82,54,86,40,65,100,90,100
206,74,99,76,93,50,93,72,83,94,78,100,100,84,63,72,64,73,61,73,65,83,82,76,86,39,65,100,90,100
207,74,99,76,93,50,96,72,83,94,78,100,100,84,63,72,64,73,61,73,65,83,82,82,86,39,71,100,90,100
208,74,99,76,93,50,96,72,83,94,78,100,100,84,63,72,64,73,74,73,65,83,82,93,86,39,74,100,90,100
209,74,99,76,91,50,96,72,83,94,78,100,100,84,63,72,64,73,84,73,65,83,82,93,86,40,76,100,90,100
210,74,99,76,91,50,96,72,83,94,78,100,100,84,63,71,64,73,86,73,65,83,82,74,86,39,76,100,90,100
211,74,99,76,91,50,96,72,83,94,78,100,100,84,63,71,64,73,86,73,65,83,82,52,86,39,78,100,90,100
212,74,99,76,90,50,96,78,83,94,78,100,100,84,63,72,64,73,86,73,65,83,82,52,86,40,80,100,90,100
213,74,99,76,90,50,96,78,83,94,78,100,100,84,63,71,64,73,86,73,65,83,82,52,86,39,80,100,90,100
214,74,99,76,90,50,96,78,83,94,78,100,100,84,63,71,64,73,86,73,65,83,82,52,86,40,80,100,90,100
215,74,99,76,90,50,96,78,83,94,78,100,100,84,63,71,64,73,86,73,65,83,82,52,86,40,80,100,90,100
216,74,99,76,90,50,96,78,83,94,78,100,100,84,63,72,64,73,100,73,65,83,82,52,86,40,80,100,90,100
217,74,99,76,90,50,96,78,83,94,78,100,100,84,63,72,64,73,100,73,65,83,82,52,86,39,80,100,90,100
218,84,99,76,90,50,96,78,83,26,78,100,100,84,62,71,64,73,96,73,65,83,82,52,86,39,80,100,90,100
219,84,99,76,93,50,92,79,83,94,78,100,100,84,63,71,64,73,87,73,65,83,82,52,86,39,80,100,90,100
220,85,99,76,93,50,89,79,83,94,78,100,100,84,54,71,64,73,73,73,65,83,82,52,86,38,80,100,90,100
221,85,99,76,95,50,77,79,83,94,78,100,100,84,51,71,64,73,74,73,65,83,82,52,86,38,80,100,90,100
222,85,99,76,95,50,69,79,83,94,78,100,100,84,50,72,64,73,73,73,65,83,82,52,86,38,77,100,90,100
223,85,99,76,95,50,68,79,83,94,78,100,100,84,50,67,64,73,66,73,65,83,82,52,86,38,74,100,90,100
224,85,99,76,95,50,65,79,83,94,78,100,100,84,52,60,64,73,53,73,65,83,82,52,86,38,70,100,90,100
225,85,99,76,95,50,63,79,83,94,78,100,100,84,59,58,64,73,52,73,65,83,82,52,86,38,70,100,90,100
226,85,99,76,93,50,63,79,83,94,78,100,100,84,59,58,64,73,52,73,65,83,82,52,86,39,56,91,90,100
