time,10-Resp1,10-Resp2,10-Resp3,10-Resp4,10-Resp5,10-Resp6,10-Resp7,10-Resp8,10-Resp9,10-Resp10,10-Resp11,10-Resp12,10-Resp13,10-Resp14,10-Resp15,10-Resp16,10-Resp17,10-Resp18,10-Resp19,10-Resp20,10-Resp21,10-Resp22,10-Resp23,10-Resp25,10-Resp26,10-Resp27,10-Resp28,10-Resp29,10-Resp30
38,54,44,-1,57,88,50,50,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,50,44,65,47,51,53,86
39,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,52
40,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,51
41,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,52
42,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,51
43,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,52
44,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,51
45,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,3,44,65,47,51,53,51
46,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,-1,44,65,47,51,54,51
47,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,-1,44,65,47,51,54,51
48,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,-1,44,65,47,51,54,51
49,54,44,-1,49,88,50,49,42,50,52,50,70,60,50,32,52,4,50,97,49,51,65,-1,44,65,47,51,50,51
50,54,44,-1,48,88,50,50,42,50,52,50,70,60,50,32,51,4,50,100,49,51,65,50,44,65,47,51,50,51
51,54,44,-1,34,88,50,50,42,50,52,50,70,60,50,32,51,4,50,100,49,51,65,50,44,65,47,51,50,51
52,54,44,-1,35,88,50,49,42,50,52,50,70,60,50,32,51,4,50,100,49,51,65,50,44,65,47,51,51,51
53,54,44,-1,47,88,50,49,42,50,52,50,70,60,50,32,51,4,50,100,49,51,65,50,44,65,47,51,52,51
54,54,44,-1,47,88,50,49,42,50,52,50,70,60,50,32,51,4,50,100,49,51,65,50,44,65,47,51,52,51
55,54,44,-1,47,88,50,49,8,50,52,50,70,48,50,32,51,4,50,100,49,51,65,50,44,65,47,51,52,51
56,54,44,-1,47,88,50,50,8,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,65,47,51,52,51
57,54,44,-1,47,88,50,50,8,50,50,50,70,60,50,32,51,4,50,100,49,51,65,-1,43,65,47,51,52,51
58,54,44,-1,47,88,50,49,42,50,50,50,70,60,50,32,51,4,50,100,49,51,65,-1,43,65,47,51,52,51
59,54,44,-1,47,88,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,-1,43,65,47,51,52,51
60,54,44,-1,47,88,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,-1,43,65,47,51,52,51
61,54,44,-1,47,88,50,50,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,-1,43,54,47,51,52,51
62,54,44,-1,47,88,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,3,43,54,47,51,52,51
63,54,44,-1,47,88,50,50,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,3,43,54,47,51,52,51
64,54,44,-1,47,88,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,51,47,51,52,51
65,54,44,-1,47,90,50,49,42,50,51,50,70,60,50,32,51,4,50,100,50,51,65,50,43,50,47,51,52,51
66,54,44,-1,47,91,50,49,42,50,51,50,70,60,50,32,51,4,50,100,50,51,65,50,43,50,47,51,52,51
67,54,44,-1,47,91,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,50,47,51,52,51
68,54,44,-1,47,91,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,50,47,51,52,51
69,54,44,-1,47,91,50,50,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,50,47,51,52,51
70,54,44,-1,47,91,50,49,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,50,43,50,47,51,52,51
71,54,44,-1,47,91,50,50,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,-1,44,50,47,51,47,51
72,54,44,-1,47,91,50,50,42,50,51,50,70,60,50,32,51,4,50,100,49,51,65,-1,44,50,47,51,47,52
73,54,44,-1,47,91,50,50,42,50,51,50,70,60,50,32,51,4,53,100,49,51,65,-1,44,50,47,51,47,51
74,53,44,-1,47,86,50,50,42,50,51,50,70,60,50,32,51,4,52,100,49,46,65,-1,44,50,47,51,47,51
75,52,44,-1,47,85,50,50,42,50,51,50,44,60,50,33,51,4,52,100,49,46,65,50,44,50,47,51,47,51
76,52,44,-1,47,80,50,50,42,50,51,50,44,60,50,47,52,4,52,100,49,50,65,50,44,50,47,51,47,51
77,52,44,-1,49,54,50,50,42,46,51,50,44,59,50,49,59,4,52,100,49,49,65,50,44,50,47,51,47,51
78,52,44,-1,49,50,50,50,42,47,51,50,44,59,50,48,60,48,52,100,49,49,65,50,44,50,47,51,47,51
79,52,44,-1,49,50,50,50,42,50,50,50,44,56,50,48,60,49,52,85,49,49,63,50,44,50,47,51,47,51
80,52,44,-1,49,50,50,50,42,48,48,50,44,57,50,48,60,49,52,86,50,49,63,50,44,50,47,51,47,51
81,52,44,-1,49,50,50,50,42,49,48,50,44,57,50,48,60,49,52,58,50,49,63,50,44,50,47,51,47,51
82,52,45,50,52,50,50,50,36,50,48,50,44,57,50,48,60,49,52,46,49,49,63,50,44,50,47,51,49,51
83,52,44,50,50,50,50,50,26,50,48,50,44,57,50,48,64,49,52,46,49,49,63,50,44,50,47,51,49,51
84,52,44,50,50,50,50,50,24,51,48,50,44,57,50,48,64,49,52,46,49,49,63,50,44,50,47,51,49,51
85,52,44,50,50,50,51,50,27,50,48,50,44,57,50,48,64,49,52,46,49,49,63,50,44,50,47,51,49,51
86,52,46,50,50,50,50,50,27,50,48,50,44,57,50,48,64,49,52,46,49,49,63,50,45,50,47,51,49,51
87,52,47,50,50,50,50,50,27,51,48,50,44,57,50,48,64,49,52,46,49,49,61,50,44,50,47,51,49,51
88,52,48,50,50,50,50,50,27,51,48,50,44,57,50,48,64,49,52,46,51,49,61,50,44,50,47,51,49,51
89,52,50,50,50,50,50,50,27,51,48,50,44,57,50,48,64,49,52,46,55,49,56,-1,44,50,47,51,49,51
90,52,50,50,50,50,51,50,27,51,48,50,44,57,50,48,64,49,52,46,55,49,56,-1,44,50,100,51,49,59
91,52,50,50,50,50,51,50,27,51,48,50,45,57,50,48,64,49,52,46,55,49,57,-1,44,50,97,51,49,59
92,52,50,50,50,50,51,50,27,51,48,50,46,57,50,48,64,49,52,46,55,49,57,-1,44,50,97,51,49,59
93,52,50,50,50,50,51,50,27,51,48,50,46,57,50,48,64,49,52,46,55,49,57,-1,44,50,80,51,49,59
94,52,50,50,50,50,51,50,27,51,49,50,46,57,50,48,64,49,52,46,55,50,57,-1,44,50,47,51,49,59
95,52,50,50,50,50,51,50,27,51,49,50,46,57,50,48,64,49,52,46,55,50,57,-1,44,50,47,51,49,59
96,52,50,50,50,50,51,50,27,51,49,50,46,57,50,48,64,49,52,46,55,50,57,-1,44,50,47,51,49,59
97,52,50,50,50,50,50,50,27,51,49,50,46,57,52,48,64,49,52,46,55,50,57,-1,45,50,47,51,49,59
98,52,50,50,50,50,51,50,27,51,49,50,46,57,54,48,64,49,52,46,55,50,57,-1,44,50,47,51,49,59
99,52,50,50,50,50,50,50,27,51,49,50,46,57,54,48,64,49,56,46,55,50,57,-1,44,50,47,51,49,59
100,52,50,-1,50,50,51,50,27,51,49,50,46,57,54,48,64,49,58,46,55,50,57,-1,44,50,47,50,49,59
101,52,50,-1,50,50,50,50,27,51,49,50,46,57,57,48,64,49,60,46,55,50,57,-1,44,50,47,51,49,59
102,52,50,-1,50,50,50,50,27,51,49,50,46,57,59,48,64,49,60,46,55,50,57,-1,44,50,47,51,49,59
103,54,50,-1,50,50,50,50,27,51,49,50,46,57,61,48,65,49,60,46,55,50,57,-1,44,50,47,50,49,59
104,66,50,-1,50,50,52,50,27,51,49,50,46,57,61,48,65,49,60,46,55,50,57,50,44,50,47,52,49,59
105,67,50,-1,50,50,52,50,27,51,49,50,46,57,61,48,65,49,60,46,55,50,57,50,44,51,47,63,49,59
106,71,50,-1,50,50,52,49,27,51,49,50,46,57,61,48,65,49,60,46,55,50,57,50,44,51,47,63,49,59
107,71,50,-1,50,50,52,60,27,51,49,50,46,57,61,48,65,49,59,46,55,50,57,50,44,51,47,65,49,59
108,71,50,-1,50,61,52,67,27,51,49,50,46,57,61,48,65,49,59,46,55,50,57,50,44,55,47,65,49,59
109,71,50,-1,50,68,52,67,27,51,49,50,46,57,61,48,65,49,57,46,55,50,57,50,44,57,47,65,49,59
110,69,50,-1,50,68,53,67,27,51,49,50,46,57,63,48,65,49,57,46,55,50,57,50,44,59,47,65,49,59
111,59,50,-1,50,68,53,67,27,51,49,50,46,57,65,48,65,49,52,46,55,50,57,50,44,59,47,65,49,59
112,66,50,-1,50,68,53,67,27,51,49,50,46,57,65,48,65,49,52,46,55,50,57,-1,44,60,47,65,49,59
113,67,50,-1,50,68,53,67,27,51,49,50,46,57,65,48,66,49,52,46,55,51,57,-1,44,60,47,65,49,59
114,67,50,-1,50,68,53,67,27,51,49,50,46,57,65,48,66,49,52,46,55,52,57,-1,44,60,47,65,49,59
115,67,50,-1,50,68,54,70,27,51,49,50,46,57,65,48,66,49,52,46,55,53,57,-1,44,60,47,65,49,59
116,67,50,-1,50,68,54,81,27,51,49,50,46,100,65,48,66,49,52,46,52,53,57,-1,44,60,47,65,49,59
117,67,50,-1,50,68,54,81,27,51,49,50,46,100,63,48,67,49,52,46,51,53,57,-1,44,60,47,65,49,59
118,67,50,-1,50,68,54,81,27,51,49,50,46,95,63,48,67,49,52,46,51,53,57,2,44,60,47,65,49,59
119,67,50,-1,50,68,54,81,27,51,49,50,46,56,63,48,67,49,53,46,51,53,57,2,44,63,47,65,49,59
120,67,50,-1,50,68,54,81,27,51,49,50,46,56,63,48,67,49,54,46,51,53,57,2,44,63,47,65,49,59
121,67,50,2,50,68,54,81,49,51,49,50,46,56,63,48,67,49,55,46,51,53,57,2,44,53,47,65,49,59
122,67,50,2,50,68,54,81,49,51,49,50,46,56,63,48,67,49,57,46,51,53,57,2,44,53,47,65,49,59
123,67,50,50,50,68,55,81,49,51,49,55,46,56,62,48,67,49,58,46,51,53,57,2,44,53,47,65,49,59
124,67,50,50,50,68,54,81,49,51,49,55,46,56,61,48,67,49,54,46,51,53,57,2,44,53,47,65,49,59
125,72,50,50,50,68,54,81,49,51,49,54,46,56,61,48,67,49,51,46,51,53,57,-1,44,53,47,65,49,59
126,71,50,50,50,68,54,81,49,51,49,55,46,56,57,48,67,49,51,46,51,53,57,-1,44,53,47,65,49,59
127,71,50,50,50,68,54,81,49,51,49,55,46,56,52,48,67,42,51,46,51,53,57,-1,44,53,47,65,49,59
128,71,50,50,50,68,54,81,49,51,49,55,46,56,52,48,68,46,51,46,51,53,57,-1,44,53,47,65,49,59
129,71,50,50,50,68,55,81,49,51,49,55,46,56,52,48,68,63,51,46,65,53,57,-1,44,53,47,65,49,59
130,71,50,50,50,68,55,81,49,51,49,50,46,56,52,48,69,63,51,46,69,53,57,-1,44,53,47,65,49,59
131,71,50,50,50,68,55,82,49,51,49,50,46,56,52,48,70,63,51,92,68,53,57,50,44,53,47,65,49,59
132,71,50,2,50,68,55,85,49,51,49,53,46,56,52,48,70,63,51,100,67,53,57,50,44,53,47,65,49,59
133,71,50,2,50,68,55,85,49,51,49,53,46,56,52,48,70,63,51,100,67,53,57,50,44,53,47,65,49,59
134,71,50,50,50,68,55,80,49,51,49,53,46,56,54,48,70,63,51,100,66,53,57,50,44,53,47,65,49,59
135,71,50,50,50,68,55,80,49,51,49,53,46,56,56,48,70,63,51,60,66,53,57,50,44,54,47,65,49,59
136,71,50,50,50,68,54,80,49,51,49,53,46,56,58,48,70,63,51,45,65,53,57,50,44,54,47,65,49,59
137,71,50,50,50,68,54,80,49,51,49,53,46,56,59,48,70,63,51,45,66,53,57,50,44,54,47,65,49,59
138,71,50,34,50,68,52,80,49,51,49,53,46,56,59,48,70,47,51,45,65,53,57,-1,44,54,47,65,49,59
139,71,50,34,50,68,52,80,49,52,49,53,46,56,59,48,71,45,51,45,65,53,57,-1,44,54,47,65,49,59
140,71,50,50,50,68,52,80,49,73,49,53,46,56,59,48,71,45,51,45,65,53,57,-1,44,54,47,65,49,59
141,80,50,50,50,68,52,80,49,100,49,53,46,56,59,48,70,45,51,45,65,53,57,-1,44,54,47,65,49,59
142,81,50,50,50,68,52,80,49,87,49,53,46,56,59,48,71,45,51,45,65,53,57,-1,44,54,47,65,49,59
143,81,50,50,50,68,52,80,49,51,49,53,46,56,59,48,70,49,51,45,65,53,57,-1,44,54,47,65,49,59
144,81,50,50,50,68,52,80,49,49,49,53,46,56,58,48,70,49,51,45,65,53,57,-1,44,54,47,65,49,59
145,81,50,50,50,68,52,80,49,48,49,53,46,56,58,48,70,49,51,45,66,53,57,-1,44,54,47,65,49,59
146,81,50,50,50,68,52,80,49,48,49,53,46,56,58,48,70,49,51,45,65,53,57,-1,44,54,47,65,49,59
147,81,50,50,50,68,51,80,49,48,49,53,46,56,58,48,70,51,79,45,64,53,57,-1,44,54,47,65,49,59
148,81,50,50,50,68,51,80,49,48,49,53,46,56,58,48,70,67,79,45,65,54,57,-1,44,54,47,65,49,59
149,81,50,50,50,68,51,80,49,48,49,57,46,56,58,48,70,64,79,45,66,56,57,-1,44,54,47,65,49,59
150,81,50,50,50,68,51,80,49,48,49,69,46,56,58,48,70,64,79,45,66,57,57,-1,44,54,47,65,49,65
151,81,50,50,50,68,51,82,49,47,49,69,46,56,58,48,73,64,79,45,65,57,57,-1,44,54,47,65,49,67
152,81,50,50,50,68,51,82,49,47,49,68,46,63,58,48,74,64,79,45,66,57,57,-1,44,54,47,65,49,67
153,81,50,50,50,68,51,82,49,47,49,68,46,62,58,48,74,64,79,45,66,57,57,-1,44,54,47,65,49,67
154,81,50,-1,50,68,51,82,49,47,49,68,46,55,58,48,74,64,79,45,65,57,57,38,44,54,47,65,49,67
155,81,50,-1,50,68,51,78,49,47,49,68,46,55,58,48,74,64,79,45,66,57,57,38,44,54,47,65,49,67
156,81,50,-1,50,68,51,78,49,47,49,68,46,55,58,48,74,64,79,45,66,57,57,50,44,54,47,65,49,67
157,81,50,-1,50,68,51,81,49,47,49,68,46,55,58,48,74,64,79,45,65,57,57,50,44,54,47,65,49,67
158,81,50,98,50,68,51,82,49,47,49,68,46,55,58,48,74,64,79,45,65,57,57,50,44,54,47,65,49,67
159,81,50,98,50,68,51,82,49,47,49,68,46,55,58,48,74,64,79,45,65,57,57,50,44,54,47,65,49,67
160,81,50,98,50,68,50,81,49,48,49,68,46,67,58,48,74,64,79,45,66,57,57,3,44,54,47,65,49,67
161,81,50,98,50,68,49,79,49,47,49,68,49,67,58,48,74,64,79,45,65,57,57,3,44,54,47,65,49,67
162,81,50,98,50,68,49,79,49,48,49,68,49,67,58,48,72,64,79,45,65,57,57,0,44,54,47,65,49,67
163,81,50,98,50,68,50,79,49,48,49,68,49,67,58,48,70,64,79,45,65,57,57,0,44,54,47,65,49,67
164,81,50,98,50,68,50,79,49,48,49,68,49,67,58,48,68,64,79,45,65,57,57,0,44,54,47,65,49,67
165,81,50,-1,50,68,50,79,49,48,49,68,49,67,58,48,67,64,79,45,65,57,57,0,44,54,47,65,49,67
166,81,50,-1,50,68,50,79,49,48,49,68,49,67,58,48,64,64,79,45,65,57,57,0,44,54,47,65,49,67
167,81,50,-1,50,68,50,79,49,48,49,68,49,67,58,48,62,64,79,45,65,57,57,0,44,54,47,65,49,67
168,81,50,-1,50,68,50,79,49,48,49,68,49,67,58,48,63,64,79,45,65,57,57,0,44,54,47,65,49,67
169,81,50,-1,50,68,50,76,49,48,16,68,49,68,58,48,59,64,79,45,65,57,57,-1,44,54,47,65,49,39
170,81,50,50,50,68,50,74,49,48,16,68,49,68,58,48,62,64,79,45,71,57,57,-1,44,54,47,65,49,45
171,81,50,50,50,68,50,74,49,48,16,68,49,69,58,48,63,64,79,45,72,57,57,-1,44,54,47,65,49,74
172,81,50,50,50,68,50,74,49,48,16,68,49,69,58,48,63,64,79,45,70,57,57,50,44,54,47,65,49,77
173,81,50,50,50,68,50,74,49,48,16,68,49,68,58,48,62,64,79,45,68,57,57,50,44,54,47,65,49,72
174,81,50,50,50,68,50,74,49,48,16,68,49,68,58,48,62,64,79,45,68,57,57,50,44,54,47,65,49,72
175,81,50,50,50,68,50,74,49,48,49,68,49,68,58,48,62,64,79,45,69,57,57,50,44,54,47,65,49,71
176,81,50,50,63,68,50,74,49,47,49,68,49,68,58,48,62,64,79,45,68,57,57,50,44,54,47,65,49,72
177,84,50,-1,63,68,50,74,49,48,49,68,49,68,57,48,63,64,82,45,69,67,57,50,44,54,47,65,49,71
178,84,50,-1,63,68,50,74,49,48,49,68,49,68,57,48,63,64,85,45,67,67,57,50,44,54,47,-1,49,71
179,84,50,-1,63,68,50,74,49,48,49,68,49,68,61,48,63,64,85,45,69,67,57,-1,44,54,47,-1,49,71
180,84,50,-1,63,68,50,74,49,48,49,68,51,68,63,48,63,64,85,45,68,67,57,-1,44,54,47,-1,49,71
181,84,50,-1,63,75,50,74,49,48,49,68,51,68,63,48,63,64,85,45,68,67,57,-1,44,54,47,-1,49,71
182,84,50,2,63,78,50,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,-1,49,72
183,84,50,2,63,79,50,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,71
184,84,50,2,63,79,50,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,71
185,84,50,2,63,79,51,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,72
186,84,50,2,63,79,52,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,71
187,84,50,2,63,79,52,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,72
188,84,50,2,63,81,52,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,71
189,84,50,32,63,81,52,74,49,48,49,68,51,68,63,48,62,64,85,45,69,67,57,-1,44,54,47,65,49,71
190,84,50,32,63,81,52,74,49,48,49,68,51,68,63,48,62,64,80,45,68,67,57,-1,44,54,47,65,49,71
191,84,50,32,63,81,52,74,49,48,49,68,51,68,63,48,63,64,80,45,68,67,57,-1,44,54,47,65,49,71
192,84,50,32,51,81,52,74,49,48,49,68,51,68,63,48,63,64,80,45,69,67,57,-1,44,54,47,65,49,71
193,84,50,32,50,81,52,74,49,48,49,68,51,68,63,48,63,64,80,45,69,67,57,-1,44,54,47,65,49,71
194,84,50,32,50,81,51,74,49,48,49,68,51,68,63,48,63,64,80,45,69,67,57,-1,44,54,47,65,49,71
195,84,50,32,50,81,49,74,49,48,49,68,51,68,62,48,63,64,80,45,69,67,57,-1,44,54,47,65,49,71
196,84,50,-1,50,81,48,74,49,48,49,68,51,68,61,48,63,64,80,45,69,67,57,-1,44,54,47,65,49,71
197,84,50,-1,50,81,50,76,49,48,49,68,51,68,65,48,65,64,80,45,68,67,57,50,44,54,47,65,49,71
198,84,50,-1,50,81,50,76,49,48,49,68,51,68,68,48,66,64,80,45,69,67,54,50,44,54,47,65,49,71
199,84,50,-1,50,81,52,76,49,48,52,68,51,68,70,48,66,64,80,45,69,67,56,50,44,54,47,65,49,71
200,84,50,-1,50,81,54,76,49,48,55,68,51,68,71,48,67,64,80,45,69,67,100,50,44,54,47,65,49,71
201,84,50,-1,50,81,56,76,49,48,55,68,51,68,71,48,67,64,80,45,70,67,100,50,44,54,47,65,49,72
202,84,50,-1,50,81,56,76,49,48,55,68,51,68,71,48,72,64,80,45,69,67,100,50,44,54,47,65,49,72
203,84,50,-1,50,81,56,76,49,48,55,68,51,68,71,48,74,64,80,45,70,67,100,50,44,54,15,65,49,72
204,84,50,-1,50,81,56,64,49,48,55,68,51,68,71,48,77,64,80,45,70,67,100,-1,44,52,15,65,49,76
205,84,50,-1,50,81,56,76,49,48,55,68,51,68,71,48,76,64,80,45,71,67,100,-1,44,52,15,66,49,100
206,84,50,-1,50,81,56,76,49,48,64,68,51,68,71,48,76,64,80,45,89,67,100,-1,44,52,15,65,49,100
207,84,50,-1,50,81,56,76,49,48,64,68,51,68,71,48,76,64,80,45,91,67,100,-1,49,52,100,66,49,100
208,84,50,-1,50,81,56,76,49,48,64,68,51,68,71,48,76,64,80,45,89,71,100,-1,49,52,100,66,49,100
209,84,50,-1,50,81,56,76,49,48,64,68,51,68,71,48,76,64,80,45,90,71,100,5,49,52,100,66,49,100
210,84,50,-1,50,81,56,76,49,48,64,68,51,68,73,48,76,64,80,45,91,71,100,5,49,52,100,66,49,100
211,84,50,-1,50,81,56,76,49,48,64,68,51,68,73,48,76,64,80,45,91,71,100,5,49,52,4,66,49,100
212,84,50,-1,50,81,56,76,49,48,64,68,51,68,73,48,76,64,78,45,91,71,100,5,49,52,100,66,49,100
213,84,50,-1,50,81,56,76,49,48,64,68,51,68,74,48,76,64,78,45,91,71,100,5,52,52,100,66,49,100
214,84,50,-1,50,81,56,76,49,48,64,68,51,68,74,48,76,64,78,45,91,71,100,5,55,52,100,66,49,100
215,84,50,-1,50,81,56,76,49,48,64,68,51,68,74,62,76,64,78,45,91,71,100,5,60,52,100,66,49,100
216,84,50,50,50,81,56,76,49,48,64,68,51,68,74,62,76,64,78,45,91,71,100,-1,62,52,100,66,49,100
217,84,50,50,50,81,56,76,49,48,64,68,51,68,75,62,76,64,78,45,91,71,100,-1,62,52,100,66,49,100
218,84,54,50,50,81,56,76,49,48,64,68,51,68,77,53,76,64,78,45,91,71,100,-1,62,52,100,66,49,100
219,84,54,50,50,81,56,76,49,48,64,68,51,68,76,52,76,64,78,45,91,71,100,-1,62,52,100,66,49,100
220,84,54,50,50,81,56,76,49,48,64,68,51,68,76,56,76,64,78,45,91,71,100,-1,62,52,100,66,49,100
221,84,54,50,50,81,56,76,49,48,64,68,51,68,76,56,75,64,78,45,91,74,100,-1,62,72,100,66,49,100
